time,open,high,low,close,tick_volume
2024-07-01 07:45:00,1.07555,1.07568,1.0751,1.07545,522
2024-07-01 08:00:00,1.07541,1.07567,1.07492,1.07566,826
2024-07-01 08:15:00,1.07566,1.07641,1.07555,1.07624,658
2024-07-01 08:30:00,1.07622,1.07689,1.07614,1.07689,539
2024-07-01 08:45:00,1.07687,1.0771600000000001,1.07666,1.07677,436
2024-07-01 09:00:00,1.07674,1.07681,1.07597,1.07615,506
2024-07-01 09:15:00,1.07616,1.07677,1.07614,1.07618,415
2024-07-01 09:30:00,1.07618,1.07653,1.07567,1.07574,436
2024-07-01 09:45:00,1.07574,1.07609,1.07556,1.07568,390
2024-07-01 10:00:00,1.07568,1.07568,1.07476,1.07479,363
2024-07-01 10:15:00,1.0748,1.07541,1.07477,1.07522,442
2024-07-01 10:30:00,1.07521,1.07545,1.07478,1.0748,449
2024-07-01 10:45:00,1.07479,1.07501,1.07467,1.07483,416
2024-07-01 11:00:00,1.0748199999999999,1.07519,1.07473,1.07508,400
2024-07-01 11:15:00,1.07508,1.07508,1.07465,1.07475,395
2024-07-01 11:30:00,1.07475,1.0749,1.07443,1.07445,345
2024-07-01 11:45:00,1.07445,1.07502,1.0742099999999999,1.07486,537
2024-07-01 12:00:00,1.07486,1.07495,1.07423,1.07433,545
2024-07-01 12:15:00,1.07436,1.0746,1.0741,1.07414,608
2024-07-01 12:30:00,1.07412,1.07432,1.07395,1.07419,698
2024-07-01 12:45:00,1.07418,1.07476,1.07413,1.07476,624
2024-07-01 13:00:00,1.07478,1.07544,1.07475,1.07534,744
2024-07-01 13:15:00,1.07534,1.07567,1.07522,1.07546,590
2024-07-01 13:30:00,1.07547,1.07587,1.07532,1.07539,757
2024-07-01 13:45:00,1.07541,1.07571,1.07512,1.07545,686
2024-07-01 14:00:00,1.07551,1.07696,1.07472,1.07484,1405
2024-07-01 14:15:00,1.0748199999999999,1.0748199999999999,1.07396,1.07436,866
2024-07-01 14:30:00,1.07436,1.07445,1.07359,1.07371,868
2024-07-01 14:45:00,1.07372,1.07387,1.07283,1.07297,902
2024-07-01 15:00:00,1.07296,1.07302,1.07191,1.07228,840
2024-07-01 15:15:00,1.07228,1.0725500000000001,1.07216,1.07223,645
2024-07-01 15:30:00,1.07222,1.0725500000000001,1.07196,1.07219,542
2024-07-01 15:45:00,1.0722,1.07271,1.07218,1.07263,486
2024-07-01 16:00:00,1.07263,1.07308,1.07237,1.07307,470
2024-07-01 16:15:00,1.07307,1.07325,1.07287,1.07288,456
2024-07-01 16:30:00,1.07287,1.07328,1.07277,1.07314,432
2024-07-01 16:45:00,1.07311,1.07315,1.07272,1.07308,391
2024-07-01 17:00:00,1.0731,1.07328,1.07284,1.07322,362
2024-07-01 17:15:00,1.0732,1.07329,1.07304,1.07325,292
2024-07-01 17:30:00,1.07325,1.07329,1.073,1.07307,304
2024-07-01 17:45:00,1.07307,1.07313,1.07277,1.0729,286
2024-07-01 18:00:00,1.07289,1.07297,1.0725500000000001,1.07266,351
2024-07-01 18:15:00,1.07265,1.07274,1.07239,1.07248,325
2024-07-01 18:30:00,1.07248,1.07287,1.07239,1.07284,273
2024-07-01 18:45:00,1.07284,1.07298,1.07269,1.07293,250
2024-07-01 19:00:00,1.07293,1.07336,1.0729,1.07333,352
2024-07-01 19:15:00,1.07336,1.07355,1.07322,1.07348,293
2024-07-01 19:30:00,1.07349,1.0737,1.07344,1.07363,257
2024-07-01 19:45:00,1.07363,1.07388,1.07358,1.07378,300
2024-07-01 20:00:00,1.0737700000000001,1.07394,1.0737700000000001,1.07393,222
2024-07-01 20:15:00,1.07394,1.0741,1.0739,1.07407,131
2024-07-01 20:30:00,1.07406,1.0742,1.07395,1.07396,128
2024-07-01 20:45:00,1.07396,1.074,1.07384,1.07394,131
2024-07-01 21:00:00,1.07396,1.07397,1.07358,1.07382,149
2024-07-01 21:15:00,1.0738,1.07388,1.07355,1.0738,184
2024-07-01 21:30:00,1.07383,1.07389,1.07363,1.0738,203
2024-07-01 21:45:00,1.07385,1.07392,1.07364,1.07382,158
2024-07-01 22:00:00,1.07383,1.07406,1.07364,1.07392,154
2024-07-01 22:15:00,1.07392,1.07395,1.07376,1.0738,107
2024-07-01 22:30:00,1.0738,1.07383,1.07372,1.07381,115
2024-07-01 22:45:00,1.07381,1.07383,1.07366,1.07367,110
2024-07-01 23:00:00,1.07369,1.07372,1.07359,1.07359,149
2024-07-01 23:15:00,1.07358,1.07371,1.07352,1.07368,103
2024-07-01 23:30:00,1.07368,1.07369,1.07355,1.07357,100
2024-07-01 23:45:00,1.07357,1.07371,1.07356,1.07359,128
2024-07-02 00:00:00,1.0735999999999999,1.07383,1.07352,1.07376,277
2024-07-02 00:15:00,1.07375,1.0738,1.07345,1.07354,264
2024-07-02 00:30:00,1.07354,1.07368,1.07335,1.07341,240
2024-07-02 00:45:00,1.0734,1.0735,1.07324,1.07344,240
2024-07-02 01:00:00,1.07344,1.0735,1.07317,1.07333,275
2024-07-02 01:15:00,1.07333,1.0734,1.07315,1.0733,239
2024-07-02 01:30:00,1.0733,1.07358,1.0733,1.07344,242
2024-07-02 01:45:00,1.07344,1.0735999999999999,1.07333,1.07341,211
2024-07-02 02:00:00,1.07341,1.07356,1.07332,1.07356,200
2024-07-02 02:15:00,1.07355,1.07356,1.07322,1.07325,204
2024-07-02 02:30:00,1.07325,1.07337,1.0731600000000001,1.07336,191
2024-07-02 02:45:00,1.07336,1.07351,1.07328,1.07345,161
2024-07-02 03:00:00,1.07346,1.07352,1.07313,1.0733,186
2024-07-02 03:15:00,1.0733,1.07337,1.07314,1.07314,193
2024-07-02 03:30:00,1.07314,1.07321,1.07304,1.07305,168
2024-07-02 03:45:00,1.07306,1.07322,1.07304,1.0732,152
2024-07-02 04:00:00,1.0732,1.07327,1.0731600000000001,1.07323,149
2024-07-02 04:15:00,1.07323,1.0733,1.0731600000000001,1.07323,162
2024-07-02 04:30:00,1.07323,1.07324,1.07288,1.0729899999999999,175
2024-07-02 04:45:00,1.0729899999999999,1.0729899999999999,1.07278,1.07293,197
2024-07-02 05:00:00,1.07293,1.0729899999999999,1.07273,1.07284,239
2024-07-02 05:15:00,1.07284,1.07296,1.07264,1.07274,180
2024-07-02 05:30:00,1.07274,1.07311,1.07271,1.07307,216
2024-07-02 05:45:00,1.07307,1.07326,1.07298,1.0731600000000001,243
2024-07-02 06:00:00,1.07318,1.07351,1.07302,1.07315,453
2024-07-02 06:15:00,1.0731600000000001,1.07345,1.07305,1.07335,369
2024-07-02 06:30:00,1.07334,1.07337,1.07263,1.07297,421
